Source,Target,Type,Id,Label,timeset,Weight
79744602482,27590173208,Directed,6270,,,1
79744602482,194642570567333,Directed,6271,,,1
79744602482,201166359906059,Directed,6272,,,1
79744602482,208621452482229,Directed,6273,,,1
79744602482,206822342670735,Directed,6274,,,1
79744602482,128741794246,Directed,6275,,,1
79744602482,203051859732413,Directed,6276,,,1
79744602482,101109956647505,Directed,6277,,,1
79744602482,220419784635007,Directed,6278,,,1
79744602482,167555906615100,Directed,6279,,,1
79744602482,76613428183,Directed,6280,,,1
79744602482,20307477656,Directed,6281,,,1
79744602482,13167184045,Directed,6282,,,1
79744602482,31732483895,Directed,6283,,,1
79744602482,9840307932,Directed,6284,,,1
79744602482,272573593409,Directed,6285,,,1
79744602482,89742860745,Directed,6286,,,1
79744602482,63235852597,Directed,6287,,,1
79744602482,10714086302,Directed,6288,,,1
79744602482,11100009009,Directed,6289,,,1
79744602482,13011195980,Directed,6290,,,1
79744602482,6092929747,Directed,6291,,,1
79744602482,92199963293,Directed,6292,,,1
79744602482,49599909723,Directed,6293,,,1
79744602482,14352220141,Directed,6294,,,1
79744602482,23317869104,Directed,6295,,,1
79744602482,10646929759,Directed,6296,,,1
63235852597,450120728332762,Directed,6297,,,1
63235852597,301137650005230,Directed,6298,,,1
63235852597,203129876394722,Directed,6299,,,1
63235852597,203051859732413,Directed,6300,,,1
63235852597,52150999700,Directed,6301,,,1
63235852597,194642570567333,Directed,6302,,,1
63235852597,201166359906059,Directed,6303,,,1
63235852597,206822342670735,Directed,6304,,,1
63235852597,128741794246,Directed,6305,,,1
63235852597,101109956647505,Directed,6306,,,1
63235852597,167555906615100,Directed,6307,,,1
63235852597,220419784635007,Directed,6308,,,1
63235852597,49599909723,Directed,6309,,,1
63235852597,92199963293,Directed,6310,,,1
63235852597,6092929747,Directed,6311,,,1
63235852597,13011195980,Directed,6312,,,1
63235852597,11100009009,Directed,6313,,,1
63235852597,10714086302,Directed,6314,,,1
63235852597,89742860745,Directed,6315,,,1
63235852597,272573593409,Directed,6316,,,1
63235852597,9840307932,Directed,6317,,,1
63235852597,31732483895,Directed,6318,,,1
63235852597,20307477656,Directed,6319,,,1
63235852597,26517549308,Directed,6320,,,1
63235852597,76613428183,Directed,6321,,,1
63235852597,23317869104,Directed,6322,,,1
63235852597,10646929759,Directed,6323,,,1
63235852597,14352220141,Directed,6324,,,1
63235852597,79744602482,Directed,6325,,,1
10714086302,6092929747,Directed,6326,,,1
10714086302,63235852597,Directed,6327,,,1
10714086302,89742860745,Directed,6328,,,2
10714086302,31732483895,Directed,6329,,,2
10714086302,14352220141,Directed,6330,,,1
13011195980,257517907693083,Directed,6331,,,1
13011195980,148708091956717,Directed,6332,,,1
13011195980,450120728332762,Directed,6333,,,1
13011195980,301137650005230,Directed,6334,,,1
13011195980,184494718313537,Directed,6335,,,1
13011195980,203129876394722,Directed,6336,,,1
13011195980,5834919267,Directed,6337,,,1
13011195980,27590173208,Directed,6338,,,1
13011195980,194642570567333,Directed,6339,,,1
13011195980,201166359906059,Directed,6340,,,1
13011195980,208621452482229,Directed,6341,,,1
13011195980,206822342670735,Directed,6342,,,1
13011195980,128741794246,Directed,6343,,,1
13011195980,203051859732413,Directed,6344,,,1
13011195980,101109956647505,Directed,6345,,,1
13011195980,220419784635007,Directed,6346,,,1
13011195980,167555906615100,Directed,6347,,,1
13011195980,14352220141,Directed,6348,,,1
13011195980,10646929759,Directed,6349,,,1
13011195980,23317869104,Directed,6350,,,1
13011195980,76613428183,Directed,6351,,,1
13011195980,26517549308,Directed,6352,,,1
13011195980,20307477656,Directed,6353,,,1
13011195980,13167184045,Directed,6354,,,1
13011195980,31732483895,Directed,6355,,,1
13011195980,9840307932,Directed,6356,,,1
13011195980,272573593409,Directed,6357,,,1
13011195980,89742860745,Directed,6358,,,1
13011195980,79744602482,Directed,6359,,,1
13011195980,63235852597,Directed,6360,,,1
13011195980,10714086302,Directed,6361,,,1
13011195980,11100009009,Directed,6362,,,1
13011195980,6092929747,Directed,6363,,,1
13011195980,92199963293,Directed,6364,,,1
13011195980,49599909723,Directed,6365,,,1
6092929747,52150999700,Directed,6366,,,1
6092929747,203129876394722,Directed,6367,,,1
6092929747,450120728332762,Directed,6368,,,1
6092929747,257517907693083,Directed,6369,,,1
6092929747,301137650005230,Directed,6370,,,1
6092929747,148708091956717,Directed,6371,,,1
6092929747,194642570567333,Directed,6372,,,1
6092929747,201166359906059,Directed,6373,,,1
6092929747,206822342670735,Directed,6374,,,1
6092929747,128741794246,Directed,6375,,,1
6092929747,203051859732413,Directed,6376,,,1
6092929747,101109956647505,Directed,6377,,,1
6092929747,167555906615100,Directed,6378,,,1
6092929747,220419784635007,Directed,6379,,,1
6092929747,49599909723,Directed,6380,,,1
6092929747,92199963293,Directed,6381,,,1
6092929747,13011195980,Directed,6382,,,1
6092929747,11100009009,Directed,6383,,,1
6092929747,10714086302,Directed,6384,,,1
6092929747,63235852597,Directed,6385,,,1
6092929747,79744602482,Directed,6386,,,1
6092929747,89742860745,Directed,6387,,,1
6092929747,272573593409,Directed,6388,,,1
6092929747,31732483895,Directed,6389,,,1
6092929747,20307477656,Directed,6390,,,1
6092929747,26517549308,Directed,6391,,,1
6092929747,76613428183,Directed,6392,,,1
6092929747,23317869104,Directed,6393,,,1
6092929747,10646929759,Directed,6394,,,1
6092929747,14352220141,Directed,6395,,,1
6092929747,9840307932,Directed,6396,,,1
92199963293,257517907693083,Directed,6397,,,1
92199963293,148708091956717,Directed,6398,,,1
92199963293,450120728332762,Directed,6399,,,1
92199963293,301137650005230,Directed,6400,,,1
92199963293,194642570567333,Directed,6401,,,1
92199963293,201166359906059,Directed,6402,,,1
92199963293,208621452482229,Directed,6403,,,1
92199963293,206822342670735,Directed,6404,,,1
92199963293,128741794246,Directed,6405,,,1
92199963293,203051859732413,Directed,6406,,,1
92199963293,101109956647505,Directed,6407,,,1
92199963293,167555906615100,Directed,6408,,,2
92199963293,220419784635007,Directed,6409,,,2
92199963293,49599909723,Directed,6410,,,1
92199963293,6092929747,Directed,6411,,,1
92199963293,13011195980,Directed,6412,,,1
92199963293,11100009009,Directed,6413,,,1
92199963293,10714086302,Directed,6414,,,2
92199963293,63235852597,Directed,6415,,,1
92199963293,79744602482,Directed,6416,,,1
92199963293,89742860745,Directed,6417,,,2
92199963293,272573593409,Directed,6418,,,1
92199963293,9840307932,Directed,6419,,,1
92199963293,31732483895,Directed,6420,,,2
92199963293,13167184045,Directed,6421,,,1
92199963293,20307477656,Directed,6422,,,2
92199963293,26517549308,Directed,6423,,,1
92199963293,76613428183,Directed,6424,,,1
92199963293,23317869104,Directed,6425,,,1
92199963293,10646929759,Directed,6426,,,1
92199963293,14352220141,Directed,6427,,,1
49599909723,13167184045,Directed,6428,,,1
276862099167574,548949471843796,Directed,6429,,,1
1515612202018534,232192473600605,Directed,6430,,,1
1515612202018534,1379563585404952,Directed,6431,,,1
1515612202018534,408050765885645,Directed,6432,,,1
1515612202018534,1440616002820798,Directed,6433,,,1
1515612202018534,548949471843796,Directed,6434,,,1
1515612202018534,120745732681,Directed,6435,,,1
1515612202018534,164709030264451,Directed,6436,,,1
1515612202018534,153080620724,Directed,6437,,,1
1515612202018534,804759026206147,Directed,6438,,,1
445350148902005,295644160460352,Directed,6439,,,1
445350148902005,153080620724,Directed,6440,,,1
445350148902005,120745732681,Directed,6441,,,1
445350148902005,524552507572418,Directed,6442,,,1
11835240405,49600122321,Directed,6443,,,1
687516038088682,120745732681,Directed,6444,,,1
281125631959084,687516038088682,Directed,6445,,,1
281125631959084,120745732681,Directed,6446,,,1
201553549908102,253591661347566,Directed,6447,,,1
201553549908102,20534666726,Directed,6448,,,1
201553549908102,32864016288,Directed,6449,,,1
590875894316015,47068043730,Directed,6450,,,1
590875894316015,26144134130,Directed,6451,,,1
590875894316015,105218496189083,Directed,6452,,,1
590875894316015,6435441794,Directed,6453,,,1
590875894316015,109003609161844,Directed,6454,,,1
590875894316015,295644160460352,Directed,6455,,,1
590875894316015,170168463274,Directed,6456,,,1
590875894316015,120745732681,Directed,6457,,,1
590875894316015,120358587979707,Directed,6458,,,1
590875894316015,219498071521265,Directed,6459,,,1
590875894316015,216200661728292,Directed,6460,,,1
590875894316015,301650956713,Directed,6461,,,1
590875894316015,296231886728,Directed,6462,,,1
590875894316015,299930056542,Directed,6463,,,1
590875894316015,302021667420,Directed,6464,,,1
590875894316015,312520783138,Directed,6465,,,1
590875894316015,130236660331428,Directed,6466,,,1
590875894316015,90955842823,Directed,6467,,,1
590875894316015,137448460152,Directed,6468,,,1
581731961841570,147379631990860,Directed,6469,,,1
581731961841570,51850479973,Directed,6470,,,1
581731961841570,27221929013,Directed,6471,,,1
581731961841570,141927100221,Directed,6472,,,1
581731961841570,26815555478,Directed,6473,,,1
205344452828349,18468761129,Directed,6474,,,1
47068043730,299930056542,Directed,6475,,,1
47068043730,24662241754,Directed,6476,,,1
47068043730,37469599796,Directed,6477,,,1
47068043730,5863091683,Directed,6478,,,1
47068043730,9665781619,Directed,6479,,,1
47068043730,302021667420,Directed,6480,,,1
47068043730,120745732681,Directed,6481,,,1
47068043730,171165856251649,Directed,6482,,,1
47068043730,109003609161844,Directed,6483,,,1
47068043730,342586421440,Directed,6484,,,1
47068043730,109281389102062,Directed,6485,,,1
47068043730,106537403849,Directed,6486,,,1
47068043730,19457049254,Directed,6487,,,1
47068043730,7050739895,Directed,6488,,,1
47068043730,176203198111,Directed,6489,,,1
47068043730,25440929072,Directed,6490,,,1
47068043730,18468761129,Directed,6491,,,1
47068043730,68989932198,Directed,6492,,,1
47068043730,8304333127,Directed,6493,,,1
47068043730,173734369318100,Directed,6494,,,1
47068043730,26815555478,Directed,6495,,,1
47068043730,8810407571,Directed,6496,,,1
47068043730,53102340557,Directed,6497,,,1
47068043730,126280558796,Directed,6498,,,1
47068043730,12566691349,Directed,6499,,,1
47068043730,5518834980,Directed,6500,,,1
47068043730,6185812851,Directed,6501,,,1
47068043730,206621069362038,Directed,6502,,,1
47068043730,5863113009,Directed,6503,,,1
47068043730,22433917219,Directed,6504,,,1
47068043730,42933792278,Directed,6505,,,1
47068043730,55290780338,Directed,6506,,,1
47068043730,10799255126,Directed,6507,,,1
47068043730,21317493981,Directed,6508,,,1
47068043730,18938064984,Directed,6509,,,1
47068043730,50041802208,Directed,6510,,,1
47068043730,29092950651,Directed,6511,,,1
47068043730,5281959998,Directed,6512,,,1
47068043730,32864016288,Directed,6513,,,1
50041802208,107883926768,Directed,6514,,,1
50041802208,120945717945722,Directed,6515,,,1
50041802208,270352050360,Directed,6516,,,1
154259921278733,169226069435,Directed,6517,,,1
154259921278733,48000160035,Directed,6518,,,1
154259921278733,240462150592,Directed,6519,,,1
154259921278733,66287349227,Directed,6520,,,1
154259921278733,48713703067,Directed,6521,,,1
514022658616924,1379563585404952,Directed,6522,,,1
514022658616924,524552507572418,Directed,6523,,,1
62196949080,42933792278,Directed,6524,,,1
62196949080,263486007807,Directed,6525,,,1
62196949080,106537403849,Directed,6526,,,1
26815555478,84742863108,Directed,6527,,,1
26815555478,18658586341,Directed,6528,,,1
26815555478,36143771015,Directed,6529,,,1
26815555478,10109514234,Directed,6530,,,1
26815555478,124842316864,Directed,6531,,,1
26815555478,8080683959,Directed,6532,,,1
26815555478,118197471568260,Directed,6533,,,1
26815555478,1635447663398885,Directed,6534,,,1
26815555478,44596321012,Directed,6535,,,1
26815555478,10737653985,Directed,6536,,,1
26815555478,145598892122326,Directed,6537,,,1
26815555478,7722689875,Directed,6538,,,1
26815555478,6797246895,Directed,6539,,,1
26815555478,48713703067,Directed,6540,,,1
26815555478,11803025909,Directed,6541,,,1
26815555478,65907876468,Directed,6542,,,1
26815555478,260751060175,Directed,6543,,,1
26815555478,106537403849,Directed,6544,,,1
26815555478,31732483895,Directed,6545,,,1
148243531858994,42933792278,Directed,6546,,,1
148243531858994,154259921278733,Directed,6547,,,1
148243531858994,72311242941,Directed,6548,,,1
148243531858994,50497990122,Directed,6549,,,1
148243531858994,19457049254,Directed,6550,,,1
148243531858994,66287349227,Directed,6551,,,1
148243531858994,8304333127,Directed,6552,,,1
148243531858994,274654619674198,Directed,6553,,,1
148243531858994,100184439305,Directed,6554,,,1
148243531858994,12566691349,Directed,6555,,,1
148243531858994,5518834980,Directed,6556,,,1
148243531858994,120745732681,Directed,6557,,,1
148243531858994,5281959998,Directed,6558,,,1
148243531858994,106286528407,Directed,6559,,,1
148243531858994,17786732025,Directed,6560,,,1
148714060068,21633079583,Directed,6561,,,1
148714060068,65907876468,Directed,6562,,,1
148714060068,52402386922,Directed,6563,,,1
148714060068,167081942646,Directed,6564,,,1
148714060068,7722689875,Directed,6565,,,1
148714060068,69999732748,Directed,6566,,,1
148714060068,42939088292,Directed,6567,,,1
148714060068,63601337951,Directed,6568,,,1
148714060068,93539908891,Directed,6569,,,1
148714060068,131110400274103,Directed,6570,,,1
148714060068,120745732681,Directed,6571,,,1
148714060068,44596321012,Directed,6572,,,1
148714060068,1635447663398885,Directed,6573,,,1
148714060068,118197471568260,Directed,6574,,,1
148714060068,50497990122,Directed,6575,,,1
148714060068,106537403849,Directed,6576,,,1
148714060068,6797246895,Directed,6577,,,1
148714060068,10737653985,Directed,6578,,,1
148714060068,145598892122326,Directed,6579,,,1
148714060068,88460909704,Directed,6580,,,1
148714060068,10109514234,Directed,6581,,,1
148714060068,42933792278,Directed,6582,,,1
148714060068,36143771015,Directed,6583,,,1
197739503572374,63565943412,Directed,6584,,,1
197739503572374,191665877553650,Directed,6585,,,1
197739503572374,137448460152,Directed,6586,,,1
197739503572374,120745732681,Directed,6587,,,1
10799255126,174772312576009,Directed,6588,,,1
10799255126,7722689875,Directed,6589,,,1
10799255126,131919125415,Directed,6590,,,1
10799255126,12566691349,Directed,6591,,,1
10799255126,11803025909,Directed,6592,,,1
10799255126,100184439305,Directed,6593,,,1
140251696042305,9665781619,Directed,6594,,,1
131919125415,18938064984,Directed,6595,,,1
131919125415,66287349227,Directed,6596,,,1
131919125415,100184439305,Directed,6597,,,1
131919125415,72311242941,Directed,6598,,,1
131919125415,8080683959,Directed,6599,,,1
131919125415,358031184208531,Directed,6600,,,1
131919125415,174772312576009,Directed,6601,,,1
131919125415,19457049254,Directed,6602,,,1
7172307686,100184439305,Directed,6603,,,1
7172307686,49656581518,Directed,6604,,,1
7172307686,21633079583,Directed,6605,,,1
7172307686,120745732681,Directed,6606,,,1
7172307686,10737653985,Directed,6607,,,1
7172307686,36143771015,Directed,6608,,,1
7172307686,24472055070,Directed,6609,,,1
7172307686,69999732748,Directed,6610,,,1
7172307686,14352220141,Directed,6611,,,1
121626482110,253591661347566,Directed,6612,,,1
121626482110,24472055070,Directed,6613,,,1
66287349227,59306617060,Directed,6614,,,1
66287349227,112579470003,Directed,6615,,,1
66287349227,111580660349,Directed,6616,,,1
66287349227,154259921278733,Directed,6617,,,1
66287349227,253591661347566,Directed,6618,,,1
66287349227,11100009009,Directed,6619,,,1
66287349227,22433917219,Directed,6620,,,1
66287349227,5518834980,Directed,6621,,,1
66287349227,7050739895,Directed,6622,,,1
66287349227,148243531858994,Directed,6623,,,1
66287349227,50041802208,Directed,6624,,,1
66287349227,37873197144,Directed,6625,,,1
66287349227,19457049254,Directed,6626,,,1
66287349227,10799255126,Directed,6627,,,1
66287349227,12854644836,Directed,6628,,,1
66287349227,8245623462,Directed,6629,,,1
66287349227,42933792278,Directed,6630,,,1
66287349227,26815555478,Directed,6631,,,1
66287349227,115057772089,Directed,6632,,,1
66287349227,18938064984,Directed,6633,,,1
16801589212,253591661347566,Directed,6634,,,1
107450972620538,18468761129,Directed,6635,,,1
107450972620538,8245623462,Directed,6636,,,1
107450972620538,1191441824276882,Directed,6637,,,1
107450972620538,26815555478,Directed,6638,,,1
107450972620538,59306617060,Directed,6639,,,1
126440187473188,263486007807,Directed,6640,,,1
126440187473188,19457049254,Directed,6641,,,1
126440187473188,23797290954,Directed,6642,,,1
262842600623,263486007807,Directed,6643,,,1
288878190479,31732483895,Directed,6644,,,1
288878190479,118197471568260,Directed,6645,,,1
288878190479,164825930120,Directed,6646,,,1
288878190479,147379631990860,Directed,6647,,,1
288878190479,9840307932,Directed,6648,,,1
288878190479,59306617060,Directed,6649,,,1
288878190479,13011195980,Directed,6650,,,1
288878190479,100184439305,Directed,6651,,,1
288878190479,112580212107733,Directed,6652,,,1
288878190479,10714086302,Directed,6653,,,1
288878190479,36143771015,Directed,6654,,,1
288878190479,73756409831,Directed,6655,,,1
73756409831,76613428183,Directed,6656,,,1
73756409831,288878190479,Directed,6657,,,1
73756409831,11640096627,Directed,6658,,,2
23797290954,31732483895,Directed,6659,,,1
23797290954,342586421440,Directed,6660,,,1
23797290954,18938064984,Directed,6661,,,1
23797290954,126440187473188,Directed,6662,,,1
23797290954,84742863108,Directed,6663,,,1
23797290954,263486007807,Directed,6664,,,1
23797290954,100184439305,Directed,6665,,,1
23797290954,131919125415,Directed,6666,,,1
23797290954,17786732025,Directed,6667,,,1
23797290954,13011195980,Directed,6668,,,1
24472055070,257807284290113,Directed,6669,,,1
24472055070,11100009009,Directed,6670,,,1
24472055070,56381779049,Directed,6671,,,1
24472055070,184494718313537,Directed,6672,,,1
24472055070,299568830617,Directed,6673,,,1
24472055070,8304333127,Directed,6674,,,1
24472055070,59306617060,Directed,6675,,,1
24472055070,6185812851,Directed,6676,,,1
765721980228018,130987921804,Directed,25062,,,1
765721980228018,636648969858107,Directed,25063,,,1
765721980228018,148789241860673,Directed,25064,,,1
765721980228018,1648083705456043,Directed,25065,,,1
765721980228018,6897124889,Directed,25066,,,1
765721980228018,406455026049131,Directed,25067,,,1
765721980228018,32705316158,Directed,25068,,,1
765721980228018,126092138063351,Directed,25069,,,1
765721980228018,105112142859490,Directed,25070,,,1
765721980228018,99559607813,Directed,25071,,,1
765721980228018,105870741086,Directed,25072,,,1
765721980228018,67985126744,Directed,25073,,,1
765721980228018,768071889916043,Directed,25074,,,1
765721980228018,7641733766,Directed,25075,,,1
765721980228018,222964178047232,Directed,25076,,,1
765721980228018,67253243887,Directed,25077,,,1
765721980228018,36269151866,Directed,25078,,,1
765721980228018,224663847589201,Directed,25079,,,1
765721980228018,205291849553826,Directed,25080,,,1
765721980228018,7331091005,Directed,25081,,,1
765721980228018,348156187501,Directed,25082,,,1
765721980228018,219880908107479,Directed,25083,,,1
765721980228018,134144736662224,Directed,25084,,,1
765721980228018,19058419696,Directed,25085,,,1
765721980228018,7709052329,Directed,25086,,,1
765721980228018,125173346802,Directed,25087,,,1
765721980228018,106886382853711,Directed,25088,,,1
765721980228018,253968658003230,Directed,25089,,,1
765721980228018,440134559502767,Directed,25090,,,1
765721980228018,241273033091,Directed,25091,,,1
765721980228018,8719774366,Directed,25092,,,1
765721980228018,984713908231225,Directed,25093,,,1
765721980228018,244929708853349,Directed,25094,,,1
765721980228018,615085188507202,Directed,25095,,,1
765721980228018,197474901813,Directed,25096,,,1
765721980228018,281697938605609,Directed,25097,,,1
765721980228018,308252472676410,Directed,25098,,,1
765721980228018,1673561712897655,Directed,25099,,,1
765721980228018,384292674949894,Directed,25100,,,1
765721980228018,10212595263,Directed,25101,,,1
765721980228018,49436315526,Directed,25102,,,1
765721980228018,457637544317014,Directed,25103,,,1
765721980228018,54876245094,Directed,25104,,,1
148789241860673,187573977929373,Directed,25105,,,1
148789241860673,825506507461998,Directed,25106,,,1
148789241860673,229064433794784,Directed,25107,,,1
148789241860673,224595891028255,Directed,25108,,,1
148789241860673,108212739252798,Directed,25109,,,1
148789241860673,560822127331165,Directed,25110,,,1
148789241860673,388887381232544,Directed,25111,,,1
148789241860673,129507943796096,Directed,25112,,,1
148789241860673,156734044374410,Directed,25113,,,1
148789241860673,812219092212654,Directed,25114,,,1
148789241860673,181651875264490,Directed,25115,,,1
148789241860673,564295810261677,Directed,25116,,,1
148789241860673,151032158270118,Directed,25117,,,1
148789241860673,8308655582,Directed,25118,,,1
148789241860673,135258949881230,Directed,25119,,,1
148789241860673,229899403738458,Directed,25120,,,1
148789241860673,366382873184,Directed,25121,,,1
148789241860673,6288214291,Directed,25122,,,1
148789241860673,133675143335487,Directed,25123,,,1
148789241860673,6738073078,Directed,25124,,,1
1648083705456043,765721980228018,Directed,25125,,,1
1648083705456043,847308988656496,Directed,25126,,,1
6897124889,138960080086292,Directed,25127,,,1
6897124889,89900510433,Directed,25128,,,1
6897124889,817409264998253,Directed,25129,,,1
6897124889,8304333127,Directed,25130,,,1
6897124889,582735201827255,Directed,25131,,,1
6897124889,139973899373506,Directed,25132,,,1
6897124889,50465429712,Directed,25133,,,1
6897124889,167337026801726,Directed,25134,,,1
6897124889,139228222792857,Directed,25135,,,1
6897124889,26014296594,Directed,25136,,,1
6897124889,8719774366,Directed,25137,,,1
6897124889,265325440237679,Directed,25138,,,1
6897124889,75791669580,Directed,25139,,,1
6897124889,120315883451,Directed,25140,,,1
6897124889,63958787144,Directed,25141,,,1
6897124889,110225254594,Directed,25142,,,1
6897124889,46240777509,Directed,25143,,,1
6897124889,7826953993,Directed,25144,,,1
6897124889,5281959998,Directed,25145,,,1
6897124889,475237565520,Directed,25146,,,1
6897124889,19875021647,Directed,25147,,,1
6897124889,6029624473,Directed,25148,,,1
6897124889,6250307292,Directed,25149,,,1
6897124889,99164676792,Directed,25150,,,1
6897124889,962005207153376,Directed,25151,,,1
6897124889,99609271432,Directed,25152,,,1
6897124889,184906186150,Directed,25153,,,1
6897124889,114019975312443,Directed,25154,,,1
6897124889,8475622807,Directed,25155,,,1
6897124889,11145281150,Directed,25156,,,1
6897124889,63177362007,Directed,25157,,,1
6897124889,190726258204,Directed,25158,,,1
6897124889,121216947913869,Directed,25159,,,1
6897124889,140961138903,Directed,25160,,,1
6897124889,213641182015617,Directed,25161,,,1
6897124889,14736084703,Directed,25162,,,1
6897124889,97467466434,Directed,25163,,,1
6897124889,108942839180238,Directed,25164,,,1
6897124889,20654027008,Directed,25165,,,1
6897124889,7116517082,Directed,25166,,,1
6897124889,10513336322,Directed,25167,,,1
6897124889,28015075999,Directed,25168,,,1
6897124889,238367442884241,Directed,25169,,,1
6897124889,6815651902,Directed,25170,,,1
6897124889,187866389642,Directed,25171,,,1
6897124889,354017033144,Directed,25172,,,1
6897124889,995322907193649,Directed,25173,,,1
6897124889,15980682337,Directed,25174,,,1
6897124889,7177913734,Directed,25175,,,1
6897124889,152124549777,Directed,25176,,,1
6897124889,24030116768,Directed,25177,,,1
6897124889,172818022737424,Directed,25178,,,1
6897124889,181835542119,Directed,25179,,,1
6897124889,253968658003230,Directed,25180,,,1
6897124889,13472576978,Directed,25181,,,1
6897124889,53146310429,Directed,25182,,,1
6897124889,54654484004,Directed,25183,,,1
6897124889,228735667216,Directed,25184,,,1
6897124889,9577714166,Directed,25185,,,1
6897124889,139104349474671,Directed,25186,,,1
6897124889,104044199632385,Directed,25187,,,1
6897124889,436120626432221,Directed,25188,,,1
6897124889,109084052474281,Directed,25189,,,1
6897124889,213511338661236,Directed,25190,,,1
6897124889,8434782052,Directed,25191,,,1
32705316158,99825897726,Directed,25192,,,1
32705316158,473106096108909,Directed,25193,,,1
32705316158,1434282210141860,Directed,25194,,,1
32705316158,323384014477851,Directed,25195,,,1
32705316158,18712130035,Directed,25196,,,1
32705316158,217465798454858,Directed,25197,,,1
32705316158,344894382309192,Directed,25198,,,1
32705316158,27803154039,Directed,25199,,,1
32705316158,161760300505327,Directed,25200,,,1
105112142859490,975561105793700,Directed,25201,,,1
105112142859490,90671958533,Directed,25202,,,1
105112142859490,245903358923251,Directed,25203,,,1
105112142859490,765721980228018,Directed,25204,,,1
105112142859490,36442599909,Directed,25205,,,1
105112142859490,37657315592,Directed,25206,,,1
105112142859490,254860604551143,Directed,25207,,,1
105112142859490,325185894180862,Directed,25208,,,1
105112142859490,151702561529207,Directed,25209,,,1
105112142859490,264003940336169,Directed,25210,,,1
105112142859490,199042353493120,Directed,25211,,,1
105112142859490,10862404186,Directed,25212,,,1
105112142859490,116311945073182,Directed,25213,,,1
105112142859490,1671431969790182,Directed,25214,,,1
105112142859490,75973983201,Directed,25215,,,1
105112142859490,186538605014277,Directed,25216,,,1
105112142859490,116138018398681,Directed,25217,,,1
105112142859490,302334236445,Directed,25218,,,1
105112142859490,44789073819,Directed,25219,,,1
105112142859490,167258284017,Directed,25220,,,1
105112142859490,304204486298751,Directed,25221,,,1
105112142859490,228682575374,Directed,25222,,,1
105112142859490,188171375072,Directed,25223,,,1
105112142859490,1507931652756096,Directed,25224,,,1
105112142859490,116402895047837,Directed,25225,,,1
105112142859490,346172959056802,Directed,25226,,,1
105112142859490,469280539772600,Directed,25227,,,1
105112142859490,755305984589424,Directed,25228,,,1
105112142859490,142377369141615,Directed,25229,,,1
105112142859490,613117968707590,Directed,25230,,,1
105112142859490,1479701745619223,Directed,25231,,,1
105112142859490,1555371168033913,Directed,25232,,,1
105112142859490,105923262773283,Directed,25233,,,1
105112142859490,95926963131,Directed,25234,,,1
105112142859490,143209099054740,Directed,25235,,,1
105112142859490,223872027697813,Directed,25236,,,1
105112142859490,178256132251519,Directed,25237,,,1
105112142859490,190026147685251,Directed,25238,,,1
105112142859490,118751851514990,Directed,25239,,,1
105112142859490,166940480147018,Directed,25240,,,1
105112142859490,113962087301,Directed,25241,,,1
105112142859490,328461590687240,Directed,25242,,,1
105112142859490,790631460975897,Directed,25243,,,1
105112142859490,121347391219117,Directed,25244,,,1
105112142859490,140262999339534,Directed,25245,,,1
105112142859490,11640096627,Directed,25246,,,1
105112142859490,126456347482147,Directed,25247,,,1
105112142859490,306693082864430,Directed,25248,,,1
105112142859490,176187677079,Directed,25249,,,1
105112142859490,119285588400,Directed,25250,,,1
105112142859490,133738856648966,Directed,25251,,,1
105112142859490,488814561143038,Directed,25252,,,1
105112142859490,111762511551,Directed,25253,,,1
105112142859490,5919726343,Directed,25254,,,1
105112142859490,526173880787737,Directed,25255,,,1
105112142859490,227228333969461,Directed,25256,,,1
105112142859490,6604386669,Directed,25257,,,1
105112142859490,309506851302,Directed,25258,,,1
105112142859490,22166130048,Directed,25259,,,1
105112142859490,77589292295,Directed,25260,,,1
105112142859490,333711736686957,Directed,25261,,,1
105112142859490,197052454200,Directed,25262,,,1
105112142859490,123963360928,Directed,25263,,,1
105112142859490,467239616653011,Directed,25264,,,1
105112142859490,276080299120609,Directed,25265,,,1
105112142859490,131501639787,Directed,25266,,,1
105112142859490,97586422577,Directed,25267,,,1
105112142859490,103615826468154,Directed,25268,,,1
105112142859490,126344784114488,Directed,25269,,,1
105112142859490,158071460985338,Directed,25270,,,1
105112142859490,83046179352,Directed,25271,,,1
105112142859490,129317777122921,Directed,25272,,,1
105112142859490,170165906362637,Directed,25273,,,1
105112142859490,217164048314670,Directed,25274,,,1
105112142859490,120953661261945,Directed,25275,,,1
105112142859490,115750348486229,Directed,25276,,,1
105112142859490,317670901704732,Directed,25277,,,1
105112142859490,216275975852,Directed,25278,,,1
105112142859490,137902129568297,Directed,25279,,,1
105112142859490,80027946855,Directed,25280,,,1
105112142859490,297573596938190,Directed,25281,,,1
105112142859490,73034749303,Directed,25282,,,1
105112142859490,206185236115311,Directed,25283,,,1
105112142859490,105868097300,Directed,25284,,,1
105112142859490,179810492072065,Directed,25285,,,1
105112142859490,102759256526585,Directed,25286,,,1
105112142859490,133690923349548,Directed,25287,,,1
105112142859490,133309754828,Directed,25288,,,1
105112142859490,366776366832324,Directed,25289,,,1
105112142859490,496828596994663,Directed,25290,,,1
105112142859490,40744295977,Directed,25291,,,1
105112142859490,248013974293,Directed,25292,,,1
105112142859490,117946201620516,Directed,25293,,,1
105112142859490,148293351940169,Directed,25294,,,1
105112142859490,94757748822,Directed,25295,,,1
